"ProbeSetID"	"FC"	"FDR"	"neg.log10.FDR"
"217354_PM_s_at"	0.0819551752173913	0.839490758171777	0.0759840805826243
"217355_PM_at"	0.138139909565217	0.414317267033488	0.382666966723195
"217356_PM_s_at"	0.0150143256521739	0.947180824889079	0.0235671025649439
"217357_PM_at"	0.0825023995652174	0.363921583577153	0.43899218637451
"217358_PM_at"	0.0725565252173913	0.428049289296213	0.368506219685718
"217359_PM_s_at"	0.0165213721739131	0.920448748716109	0.0360003883326423
"217360_PM_x_at"	0.0365929065217391	0.959223176354731	0.0180803365383031
"217361_PM_at"	0.0296641486956521	0.891751670137845	0.0497560686103307
"217362_PM_x_at"	0.18944962	0.30658778014196	0.513445159079418
"217363_PM_x_at"	-0.0950751943478261	0.537232054182604	0.269838082862372
"217364_PM_x_at"	0.093262292173913	0.578692337215857	0.237552268330945
"217365_PM_at"	0.0462998926086957	0.774174449937255	0.111161165792012
"217366_PM_at"	0.0428236973913043	0.760231074445146	0.119054382583168
"217367_PM_s_at"	0.0801879760869565	0.718277086639349	0.143707987534143
"217368_PM_at"	-0.126621665652174	0.493403001227342	0.306798213150885
"217369_PM_at"	0.0821071760869565	0.656899181795909	0.182501279069588
"217370_PM_x_at"	0.0155323160869565	0.968523960745409	0.0138896306074488
"217371_PM_s_at"	0.336889429130435	0.161857970127277	0.790865910428394
"217372_PM_at"	0.0215598382608695	0.879703421454863	0.0556637189123855
"217373_PM_x_at"	0.118097042608696	0.50527020922988	0.296476307042749
"217374_PM_x_at"	-0.0439615473913044	0.767085905401888	0.115155996999043
"217375_PM_at"	-0.0276175443478261	0.830076762740453	0.0808817436563717
"217376_PM_at"	0.000958078260869635	0.99656639573584	0.00149376134773127
"217377_PM_x_at"	-0.0098926286956522	0.979046951159887	0.00919648067824754
"217378_PM_x_at"	-0.15958369	0.714309983983406	0.146113279654825
"217379_PM_at"	-0.221163231304348	0.21849040076782	0.6605676387171
"217380_PM_s_at"	-0.0295716930434782	0.880565465959446	0.0552383507154
"217381_PM_s_at"	-0.0554548934782608	0.791991356553611	0.101279558084187
"217382_PM_at"	0.00136160434782606	0.995385595899013	0.00200864816788213
"217383_PM_at"	-0.0542559530434783	0.902469802187743	0.044567321236869
"217384_PM_x_at"	0.0566938504347827	0.901652369620823	0.0449608716105433
"217385_PM_at"	-0.04964994	0.586872311322692	0.231456380047566
"217386_PM_at"	0.0324133417391304	0.802693782705394	0.0954501008542933
"217387_PM_at"	-0.00206973608695655	0.990595802315401	0.00410351668782549
"217388_PM_s_at"	0.520988709130435	0.167651952801782	0.775591383564723
"217389_PM_s_at"	0.096969236521739	0.720967345887622	0.142084404936559
"217390_PM_x_at"	0.0165224221739131	0.919747526790222	0.036331371317225
"217391_PM_x_at"	0.0776759295652174	0.695059068326939	0.15797828611726
"217392_PM_at"	0.0464334265217392	0.721240327646264	0.141919997999847
"217393_PM_x_at"	-0.0119232534782609	0.965217636170966	0.015374751390523
"217394_PM_at"	-0.518868836521739	0.0185448068421323	1.73177768580978
"217395_PM_at"	0.100041153913044	0.42543785049379	0.371163874260919
"217396_PM_at"	0.069023952173913	0.697795733787382	0.156271690087482
"217397_PM_at"	-0.0990619134782608	0.684875418509307	0.164388421171248
"217398_PM_x_at"	0.00453768260869557	0.986524018962531	0.00589233648791631
"217399_PM_s_at"	0.191655853913043	0.363173574254218	0.439885759746492
"217400_PM_at"	-0.00365763652173918	0.985364842866607	0.00640293711024152
"217401_PM_at"	-0.0338149130434783	0.83406413154528	0.0788005549912439
"217402_PM_at"	-0.0362150326086957	0.814888876826867	0.0889016102431874
"217403_PM_s_at"	-0.305048973913043	0.326804006490943	0.485712627824315
"217404_PM_s_at"	0.036055722173913	0.779221195809609	0.108339242605372
"217405_PM_x_at"	-0.0329565313043478	0.815100937528689	0.0887886073368646
"217406_PM_at"	-0.0333996534782609	0.833079201653561	0.079313707829735
"217407_PM_x_at"	-0.0138800552173912	0.965652698381698	0.0151790415935243
"217408_PM_at"	-0.143330154347826	0.329842924023999	0.481692828213189
"217409_PM_at"	0.0544631939130435	0.712443885310975	0.14724933659597
"217410_PM_at"	-0.0386589552173913	0.94146576199761	0.0261954692170255
"217411_PM_s_at"	0.125231358695652	0.436191120075002	0.360323179980797
"217412_PM_at"	-0.357356477826087	0.0992244852068506	1.00338114560703
"217413_PM_s_at"	0.0217617826086956	0.945859822970651	0.0241732215487362
"217414_PM_x_at"	-0.0109978391304349	0.713294189101058	0.146731313974024
"217415_PM_at"	-0.11202826	0.315964705552489	0.500361427001444
"217416_PM_x_at"	0.0187083643478261	0.933849357460024	0.0297231756975228
"217417_PM_at"	-0.00349152130434785	0.98101645174311	0.008323709397483
"217418_PM_x_at"	-0.384014921304348	0.059713776975623	1.22392545824723
"217419_PM_x_at"	0.0206635208695653	0.925248669409027	0.0337415307870065
"217420_PM_s_at"	0.0992049830434782	0.444250816229173	0.352371765585688
"217421_PM_at"	0.0184148204347826	0.931469470159737	0.0308313749689675
"217422_PM_s_at"	-0.0255454413043479	0.954059838438089	0.0204243855805115
"217423_PM_at"	0.0818699508695652	0.434598369178965	0.361911907693141
"217424_PM_at"	-0.0175069260869565	0.918703509601833	0.0368246245436573
"217425_PM_at"	-0.0236439560869565	0.830550358462856	0.0806340299922473
"217426_PM_at"	-0.0442774443478261	0.731899654237521	0.135548458010245
"217427_PM_s_at"	0.0295321999999999	0.933627923065471	0.0298261678325399
"217428_PM_s_at"	0.0263127769565217	0.785713370591997	0.104735856343566
"217429_PM_at"	0.0714166830434783	0.599594153455612	0.222142610537476
"217430_PM_x_at"	0.133013037826087	0.560556333106041	0.251380736453936
"217431_PM_x_at"	0.270918546521739	0.0576697079313496	1.23905224807106
"217432_PM_s_at"	0.370375076956522	0.0419759443181258	1.37699952490908
"217433_PM_at"	-0.0841722556521739	0.710572135978332	0.148391826720201
"217434_PM_at"	0.0531345356521739	0.465147478935905	0.332409328543802
"217435_PM_x_at"	-0.00214784913043485	0.992786857945615	0.00314398046125734
"217436_PM_x_at"	0.128369543478261	0.347728637368395	0.458759541301423
"217437_PM_s_at"	0.0365849434782607	0.90786072235413	0.0419807727923536
"217438_PM_at"	-0.0273058630434782	0.872161505198373	0.0594030857993363
"217439_PM_at"	0.0255504126086957	0.8406149511431	0.0754028899180166
"217440_PM_at"	0.0695651086956522	0.272061643843495	0.565332682186809
"217441_PM_at"	0.057636042173913	0.704353734626628	0.152209178338265
"217442_PM_at"	0.0873896682608696	0.530714724104672	0.275138863173886
"217443_PM_at"	0.0100420495652174	0.942932077912522	0.025519589606452
"217444_PM_at"	0.0419522530434783	0.837187313128274	0.0771773616521895
"217445_PM_s_at"	0.158751747391304	0.621252968928741	0.206731522787725
"217446_PM_x_at"	0.0320601139130433	0.952640746164272	0.0210708468682502
"217447_PM_at"	0.00615903304347823	0.971077107792716	0.0127462838311031
"217448_PM_s_at"	0.134275018260869	0.614337397363358	0.211593046500085
"217449_PM_at"	0.0856656313043479	0.442890211562607	0.353703918070001
"217450_PM_at"	0.0421941243478262	0.683753271381114	0.165100582794722
"217451_PM_at"	-0.000950793043478255	0.994966367664139	0.00219159923893827
"217452_PM_s_at"	0.0116099334782609	0.940119753313157	0.026816822048677
"217453_PM_at"	0.122112619130435	0.362610257621655	0.440559914621448
"217454_PM_at"	-0.0557552360869565	0.45478190863014	0.342196820014151
"217455_PM_s_at"	-0.00834301565217398	0.962387236900827	0.0166501452071744
"217456_PM_x_at"	0.145832956521739	0.255399560851131	0.592779853823169
"217457_PM_s_at"	-0.064811867826087	0.822918023400403	0.0846434257331399
"217458_PM_at"	0.083477467826087	0.549403026044796	0.260108952867882
"217459_PM_at"	-0.0387559969565217	0.779064422586769	0.108426628056428
"217460_PM_at"	0.0560837752173913	0.594058873861189	0.226170512382408
"217461_PM_x_at"	-0.0283492260869565	0.896487559715508	0.0474557326320763
"217462_PM_at"	0.136637542173913	0.373200313667146	0.428057999909853
"217463_PM_s_at"	0.00490275608695652	0.977111373942751	0.0100559313354373
"217464_PM_at"	-0.0550590069565217	0.731350462974139	0.135874459346025
"217465_PM_at"	-0.0549661173913044	0.690085400280085	0.161097160602794
"217466_PM_x_at"	-0.120606576956522	0.378680494730194	0.421727064166753
"217467_PM_at"	-0.0844915595652174	0.60058392593204	0.221426295467764
"217468_PM_at"	0.0732352917391305	0.670860588355732	0.173367721259308
"217469_PM_at"	-0.0456731373913044	0.815878238654113	0.0883746503470551
"217470_PM_at"	-0.00275439695652176	0.983810372232762	0.00708860302113997
"217471_PM_at"	0.0280157095652173	0.882539507456002	0.0542658440295581
"217472_PM_at"	0.119183599565217	0.436621876461322	0.35989450823197
"217473_PM_x_at"	0.000187676956521713	0.999426892589009	0.000248968735861559
"217474_PM_at"	0.0659028560869566	0.546092741474936	0.262733595957282
"217475_PM_s_at"	0.841056402608696	0.0485334216506513	1.31395908944686
"217476_PM_at"	0.268472207826087	0.220598104492876	0.656398223590393
"217477_PM_at"	-0.118160289565217	0.460786785397749	0.336499984253096
"217478_PM_s_at"	0.264478059565217	0.10647652780223	0.972746119638176
"217479_PM_at"	0.0113820013043478	0.931769030102595	0.0306917286152826
"217480_PM_x_at"	-0.115700919130435	0.807199097018137	0.0930193325990197
"217481_PM_x_at"	0.00378725956521744	0.98688432265051	0.00573375004441368
"217482_PM_at"	0.0311037513043477	0.955850791305124	0.0196098959773169
"217483_PM_at"	0.0538020282608695	0.765813066651358	0.115877227794849
"217484_PM_at"	-0.022387642173913	0.904861588085463	0.0434178474555159
"217485_PM_x_at"	-0.086036212173913	0.702192463543562	0.153543836019925
"217486_PM_s_at"	0.122187967826087	0.559022205876378	0.252570940417631
"217487_PM_x_at"	-0.106057568695652	0.65335525605608	0.184850610774744
"217488_PM_x_at"	-0.0228410852173913	0.928045234879176	0.0324308548375687
"217489_PM_s_at"	0.223133037826087	0.502312506816705	0.299026008434397
"217490_PM_at"	-0.123159696956522	0.403352997048518	0.394314711754864
"217491_PM_x_at"	-0.0902726639130436	0.910790501061686	0.0405815074354696
"217492_PM_s_at"	0.0397885721739133	0.903544673924548	0.0440503697668335
"217493_PM_x_at"	0.0968479856521739	0.335627759098725	0.474142126732381
"217494_PM_s_at"	-0.0346426947826087	0.942588279008757	0.0256779649513758
"217495_PM_x_at"	-0.0153770847826087	0.951461715542049	0.0216086819574499
"217496_PM_s_at"	0.213407925652174	0.546092741474936	0.262733595957282
"217497_PM_at"	0.385692549130435	0.310325289612395	0.508182830630558
"217498_PM_at"	-0.071066457826087	0.66001883410354	0.180443671381566
"217499_PM_x_at"	0.172040957826087	0.158009814856529	0.801315935794668
"217500_PM_at"	0.101574712173913	0.469186035933753	0.328654921976718
"217501_PM_at"	-0.0398828695652174	0.732186571073087	0.135378240713077
"217502_PM_at"	0.520244363913044	0.374661415571708	0.426361030330604
"217503_PM_at"	0.12817280826087	0.82184820492045	0.0852083890938939
"217504_PM_at"	0.0647395808695651	0.350864429855181	0.454860657719712
"217505_PM_at"	-0.0423970491304348	0.635784842673627	0.196689830025636
"217506_PM_at"	-0.365031270434783	0.305050614098691	0.515628096390642
"217507_PM_at"	0.00259487391304347	0.996193296733362	0.00165638490990537
"217508_PM_s_at"	0.238367235652174	0.502312506816705	0.299026008434397
"217509_PM_x_at"	0.265125904782609	0.24046706861372	0.61894439080202
"217510_PM_at"	0.0183133178260869	0.912147322008905	0.0399350125834071
"217511_PM_at"	0.0127858534782609	0.949531662614448	0.0224905489159373
"217512_PM_at"	-0.0578300408695652	0.616764145527782	0.209880881150411
"217513_PM_at"	0.223208746521739	0.494983802285616	0.305409012567591
"217514_PM_at"	0.0832217534782609	0.631317802959405	0.199751963534972
"217515_PM_s_at"	0.0885424613043478	0.446596019355607	0.350085152244426
"217516_PM_x_at"	-0.0021959169565216	0.996756267807356	0.00141102472441936
"217517_PM_x_at"	-0.0368977617391305	0.870942518690759	0.0600105070350358
"217518_PM_at"	0.691860894782609	0.035596930782809	1.44858744589095
"217519_PM_at"	-0.00326389173913044	0.985364842866607	0.00640293711024152
"217520_PM_x_at"	-0.0201821473913043	0.927183007393326	0.0328345363444351
"217521_PM_at"	-0.176947075652174	0.57678831810715	0.238983544115567
"217522_PM_at"	0.0250918317391304	0.774304057033959	0.111088465206512
"217523_PM_at"	-0.155416543913043	0.562429672077092	0.24993177532924
"217524_PM_x_at"	0.0436170082608695	0.672074892289776	0.1725823288868
"217525_PM_at"	-0.0519257504347826	0.736217625265341	0.132993789627938
"217526_PM_at"	-0.243468330869565	0.183268439668211	0.736912317678587
"217527_PM_s_at"	-0.209325790434783	0.211272861028182	0.675156286490873
"217528_PM_at"	-0.0357496160869566	0.779138936788807	0.108385091620766
"217529_PM_at"	-0.0987614043478261	0.66879124027376	0.174709423855049
"217530_PM_at"	0.0789677691304348	0.421558480684828	0.375142169373806
"217531_PM_at"	0.0578504452173913	0.506078811519085	0.295781845328979
"217532_PM_x_at"	0.00459735521739129	0.988324144817301	0.00510059466561347
"217533_PM_x_at"	0.0441203439130435	0.761552870669732	0.118299940465754
"217534_PM_at"	0.0013793004347825	0.997205399903916	0.00121537844130472
"217535_PM_at"	0.141669606086957	0.116859436217012	0.932336213254498
"217536_PM_x_at"	-0.172726841304348	0.253824476329329	0.595466501145076
"217537_PM_x_at"	-0.0166000726086956	0.913939436923769	0.0390825822544241
"217538_PM_at"	-0.0273780265217391	0.944889452989159	0.0246189986496192
"217539_PM_at"	0.181906400869565	0.20295101817116	0.692608765558781
"217540_PM_at"	-0.159424299130435	0.634220483723049	0.197759735465302
"217541_PM_x_at"	-0.103597329565217	0.530898406323122	0.274988578343365
"217542_PM_at"	0.0807157695652174	0.744161850992719	0.128332597587821
"217543_PM_s_at"	-0.0233377773913043	0.928892682734473	0.032034458222134
"217544_PM_at"	0.233967809130435	0.687749735538447	0.162569567938228
"217545_PM_at"	0.0572526317391304	0.81365389478273	0.0895602923474356
"217546_PM_at"	0.0743807304347826	0.350808513385444	0.454929875763645
"217547_PM_x_at"	-0.112562337826087	0.761223384856622	0.118487878611247
"217548_PM_at"	-0.0377421365217391	0.797892429835827	0.0980556553632159
"217549_PM_at"	0.00117581260869558	0.997481462207995	0.00109516675458254
"217550_PM_at"	0.126116216086957	0.568622932460801	0.245175629273877
"217551_PM_at"	0.0191918160869566	0.867508452535199	0.0617262849849142
"217552_PM_x_at"	0.118315613478261	0.696069026184447	0.157347691129979
"217553_PM_at"	0.0910316534782609	0.48976450471468	0.310012693211191
"217554_PM_at"	-0.0578994182608695	0.672206227005086	0.172497468746307
"217555_PM_at"	-0.0132444260869566	0.962387236900827	0.0166501452071744
"217556_PM_at"	-0.0494065669565217	0.649259162485168	0.187581912798127
"217557_PM_s_at"	0.0181281160869565	0.915560919304616	0.03831275345117
"217558_PM_at"	-0.0273935295652174	0.827299842141136	0.0823370585412822
"217559_PM_at"	-0.105460330869565	0.604837244476159	0.218361473835462
"217560_PM_at"	-0.00173998086956521	0.995129381556171	0.00212045086934938
"217561_PM_at"	0.01438341	0.92530096543503	0.0337169847007011
"217562_PM_at"	-0.00139739739130435	0.99122503708604	0.00382773676618992
"217563_PM_at"	-0.0305480260869565	0.742489992542234	0.129309395496238
"217564_PM_s_at"	0.0180570173913044	0.906272869833014	0.0427410208436161
"217565_PM_at"	0.0163605634782609	0.931290948183776	0.0309146182122018
"217566_PM_s_at"	-0.0384871995652174	0.790243875353947	0.102238861398274
"217567_PM_at"	0.0769287943478261	0.71125099350522	0.147977113955701
"217568_PM_at"	0.0285406113043479	0.821117348963613	0.0855947717898749
"217569_PM_x_at"	0.000332449130434784	0.998610284080146	0.00060396572306728
"217570_PM_x_at"	0.0783471086956522	0.32297246484141	0.490834502056443
"217571_PM_at"	-0.0660154856521739	0.579944622838743	0.23661347392629
"217572_PM_at"	0.0280000926086956	0.95439720287586	0.020270842155568
"217573_PM_at"	0.101177843478261	0.625350358928762	0.203876596548435
"217574_PM_at"	0.0419081456521739	0.747622253715875	0.12631777989598
"217575_PM_s_at"	0.061459537826087	0.669870459523421	0.174009173647688
"217576_PM_x_at"	0.201614282608696	0.414195083721807	0.382795060259471
"217577_PM_at"	-0.116340247391304	0.244638713777715	0.611474815289789
"217578_PM_at"	-0.0242537508695652	0.877855901284445	0.0565767670244723
"217579_PM_x_at"	-0.00670649086956522	0.988096514509113	0.00520063266787845
"217580_PM_x_at"	0.0350637104347827	0.865254654546499	0.0628560557860182
"217581_PM_at"	0.00202115695652172	0.991953709919821	0.00350859397026943
"217582_PM_at"	-0.0536724282608695	0.605002693703808	0.218242691697787
"217583_PM_at"	-0.00216293043478266	0.991798374571468	0.00357660779649248
"217584_PM_at"	-0.0780006021739131	0.667902331345059	0.175287040606942
"217585_PM_at"	-0.0788268360869565	0.519432185711678	0.284471143570972
"217586_PM_x_at"	-0.0662066752173913	0.868641089759735	0.0611596308408836
"217587_PM_at"	0.0720577260869565	0.483314965505759	0.31576975703173
"217588_PM_at"	-0.10473053173913	0.601210583281176	0.220973383008349
"217589_PM_at"	0.0396626347826087	0.671507109619467	0.172949384853557
"217590_PM_s_at"	-0.0131288460869565	0.882619166681136	0.0542266457836001
"217591_PM_at"	0.157162554347826	0.328119170400088	0.483968395167877
"217592_PM_at"	-0.07710461	0.565314359497709	0.247709982925846
"217593_PM_at"	-0.287011836521739	0.298526208328183	0.525017535111956
"217594_PM_at"	-0.0839333239130435	0.662639232182617	0.178722854877197
"217595_PM_at"	0.0759359273913043	0.648619164365792	0.188010223631972
"217596_PM_at"	-0.0513790852173913	0.731165505909194	0.135984305439786
"217597_PM_x_at"	-0.0541761252173913	0.763328447094783	0.117288552388375
"217598_PM_at"	0.08500201	0.746763951335713	0.126816654988961
"217599_PM_s_at"	-0.0038662243478261	0.993548043098928	0.00281112770032713
"217600_PM_at"	-0.0828928782608696	0.837187313128274	0.0771773616521895
"217601_PM_at"	0.0552884117391304	0.57360137544908	0.241389815936439
"217602_PM_at"	-0.0474694782608696	0.909459655646084	0.0412165618219446
"217603_PM_at"	-0.20096692	0.456699833012225	0.34036914718845
"217604_PM_at"	0.108785020434783	0.613373436157709	0.212275036276475
"217605_PM_at"	-0.138660967826087	0.481342003918677	0.317546238314046
"217606_PM_at"	0.133548501304348	0.661885001551289	0.179217460001558
"217607_PM_x_at"	0.0751166734782608	0.54290663171693	0.26527485331489
"217608_PM_at"	-0.324878517826087	0.147637999750063	0.830801847406174
"217609_PM_at"	-0.0132373130434782	0.943491720547233	0.0252619065604454
"217610_PM_at"	-0.255786866086956	0.523652560447943	0.280956768601649
"217611_PM_at"	0.260331556086957	0.516889417448622	0.286602359282716
"217612_PM_at"	-0.0321025656521739	0.859622770136451	0.0656920892093984
"217613_PM_at"	0.0176579173913043	0.930405045488106	0.0313279431402039
"217614_PM_at"	0.116600934347826	0.700740927442589	0.154442516381985
"217615_PM_at"	-0.273272196521739	0.113155018474568	0.946326180131869
"217616_PM_at"	0.057489705652174	0.640450929614042	0.193514139633946
"217617_PM_at"	0.0887635860869565	0.447404491774933	0.349299660062199
"217618_PM_x_at"	-0.0476768908695652	0.882823583064878	0.0541260739492778
"217619_PM_x_at"	-0.0500655886956521	0.868134439264222	0.0614130147894935
"217620_PM_s_at"	0.0168013260869566	0.96367571704353	0.0160690843458493
"217621_PM_at"	0.0225721669565217	0.882539507456002	0.0542658440295581
"217622_PM_at"	0.180988379565217	0.469464369806024	0.328397363107819
"217623_PM_at"	-0.0033955804347826	0.985097793657842	0.00652065362647843
"217624_PM_at"	0.0806188	0.65199817233734	0.185753621668265
"217625_PM_x_at"	-0.0764093260869566	0.695239414811024	0.157865614652451
"217626_PM_at"	-0.0129957860869566	0.956071820542775	0.0195094821027344
"217627_PM_at"	-0.368552799565217	0.0882804139768543	1.05413563895123
"217628_PM_at"	0.00655047478260873	0.96747209451352	0.0143615527933639
"217629_PM_at"	0.126397582608696	0.507327357760182	0.294711717607834
"217630_PM_at"	-0.0244881665217391	0.809834443758411	0.0916037558263137
"217631_PM_at"	-0.116296236956522	0.468978507407353	0.328847059903828
"217632_PM_at"	0.0233158113043478	0.898894736943973	0.0462911623724023
"217633_PM_at"	0.0604544056521739	0.560772966741037	0.251212930630157
"217634_PM_at"	0.0366537417391305	0.771536457669207	0.112643547254152
"217635_PM_s_at"	0.137376880869565	0.617833478740894	0.209128562142544
"217636_PM_at"	0.0738100869565217	0.623652152715242	0.205057574225042
"217637_PM_at"	0.00562967217391307	0.98463278451456	0.0067257079734552
"217638_PM_at"	-0.0321337426086956	0.766155112393862	0.11568329611529
"217639_PM_at"	-0.127854201304348	0.325790061980577	0.48706216770346
"217640_PM_x_at"	0.0347656839130435	0.860578098552857	0.0652097107734185
"217641_PM_at"	0.0532047086956522	0.79320863027197	0.100612569228329
"217642_PM_at"	-0.0191403839130435	0.921232188793439	0.0356308957499913
"217643_PM_x_at"	-0.105896610434783	0.672787972837358	0.172121780850239
"217644_PM_s_at"	0.263931017391304	0.445138948008525	0.351504404897064
"217645_PM_at"	-0.149049580434783	0.545860725695434	0.262918151759884
"217646_PM_at"	-0.0787009343478259	0.813460227190422	0.0896636763276054
"217647_PM_at"	-0.0415715017391303	0.767234018303786	0.115072149275763
"217648_PM_at"	0.0320258039130435	0.846614983520122	0.0723140495845163
"217649_PM_at"	0.0184404834782608	0.951184016167165	0.0217354562749033
"217650_PM_x_at"	0.134340819130435	0.408661517765687	0.388636256364437
"217651_PM_at"	-0.150772401304348	0.245607089002382	0.609759102228812
"217652_PM_at"	0.0104072334782608	0.96979494671982	0.0133200831792647
"217653_PM_x_at"	0.00985953391304344	0.983522979059379	0.00721548875724846
"217654_PM_at"	0.205299897826087	0.748809507703366	0.125628649957861
"217655_PM_at"	-0.33212738826087	0.14443750178834	0.840320031799637
"217656_PM_at"	0.0089341434782609	0.987138038081883	0.00562211279590258
"217657_PM_at"	0.0666140730434782	0.620937110843948	0.206952383392684
"217658_PM_at"	0.203696463478261	0.195058796620274	0.709834459412687
"217659_PM_at"	0.0297775795652174	0.921351161785121	0.0355748121933494
"217660_PM_at"	-0.0129794386956522	0.939785417366936	0.0269712982002842
"217661_PM_x_at"	0.0493534326086956	0.650228150632316	0.186934232318164
"217662_PM_x_at"	0.00399429000000009	0.99323226639924	0.00294918028589713
"217663_PM_at"	-0.0467913673913044	0.763328447094783	0.117288552388375
"217664_PM_at"	-0.139504671304348	0.338718805885396	0.470160690377738
"217665_PM_at"	-0.252427609565217	0.271615293682917	0.56604578013858
"217666_PM_at"	0.0547130147826087	0.73387074053051	0.134380427301677
"217667_PM_at"	-0.213640916956522	0.412459700909865	0.384618477483603
"217668_PM_at"	0.0523277230434782	0.86944694431463	0.0607569145174015
"217669_PM_s_at"	0.0378722104347826	0.769398922714142	0.113848426112945
"217670_PM_at"	-0.0917398752173913	0.157528101768677	0.802641960259045
"217671_PM_at"	-0.102768307826087	0.760579308765181	0.118855493559377
"217672_PM_x_at"	0.165284922608696	0.129571276558861	0.887491262466627
"217673_PM_x_at"	0.0777795382608694	0.651046871946396	0.186387743390506
"217674_PM_at"	-0.00724253478260877	0.954851072693709	0.020064359673819
"217675_PM_at"	0.0182545691304348	0.917791126580673	0.0372561454817151
"217676_PM_at"	0.115369070434783	0.440900877225113	0.35565903709192
"217677_PM_at"	0.105329933043478	0.492950474663265	0.307196710866533
"217678_PM_at"	-0.0685453386956521	0.573859761084304	0.241194226815545
"217679_PM_x_at"	-0.0178167447826087	0.979325792712187	0.00907280723693101
"217680_PM_x_at"	-0.0494272813043478	0.57506196261137	0.240285357796665
"217681_PM_at"	-0.005927722173913	0.975413220026349	0.0108113625997051
"217682_PM_at"	0.141629400434783	0.448326353492794	0.348405731711706
"217683_PM_at"	0.0513206565217392	0.801889817906192	0.0958853009959659
"217684_PM_at"	0.0322828347826087	0.806025403547758	0.0936512702957129
"217685_PM_at"	0.131032260869565	0.12527838256304	0.902123862314237
"217686_PM_at"	0.0762454878260869	0.668066465219836	0.175180327880341
"217687_PM_at"	0.0230629330434783	0.87205163387589	0.0594577998799357
"217688_PM_at"	0.0120838926086957	0.933748400853412	0.0297701289528592
"217689_PM_at"	0.114880121304348	0.241034703351898	0.617920424689816
"217690_PM_at"	-0.0511690282608696	0.831551606663605	0.08011079299437
"217691_PM_x_at"	0.178362395217391	0.448838983791807	0.347909429580773
"217692_PM_at"	0.0453547534782609	0.862109416299696	0.0644376113451434
"217693_PM_x_at"	0.0539085321739131	0.750848113244528	0.124447906206365
"217694_PM_at"	0.0210570982608696	0.805081626395801	0.0941600847301448
"217695_PM_x_at"	0.0574314673913044	0.709230042132522	0.149212876488993
"217696_PM_at"	0.0550719713043479	0.836873876626031	0.077339988616813
"217697_PM_at"	0.00130847652173915	0.994620459761713	0.00234261139152511
"217698_PM_at"	0.033044717826087	0.76809102257649	0.11458731087953
"217699_PM_at"	-0.0289771752173914	0.849734937409111	0.0707165250774533
"217700_PM_at"	-0.00118550782608697	0.997145316160531	0.00124154639461592
"217701_PM_x_at"	-0.0317399830434783	0.942142970745642	0.0258831877650164
"217702_PM_at"	0.0147333891304348	0.960763642829093	0.0173834398448003
"217703_PM_x_at"	-0.0259040291304347	0.932379204857333	0.0304074212480106
"217704_PM_x_at"	-0.136101172608696	0.588334426836249	0.230375737797225
"217705_PM_at"	0.0424326313043478	0.586770009053472	0.231532091889836
"217706_PM_at"	-0.0202064169565217	0.910539246181822	0.0407013304480059
"217707_PM_x_at"	-0.115809590434783	0.532815303236825	0.273423310084256
"217708_PM_x_at"	0.0410710782608695	0.807313870629599	0.0929575857475433
"217709_PM_at"	0.0423344108695652	0.51681297438881	0.286666592081979
"217710_PM_x_at"	0.00836571260869568	0.963021015313762	0.0163642354764858
"217711_PM_at"	0.0638051326086956	0.618367430417588	0.208753392897005
"217712_PM_at"	-0.190947257391304	0.296859862466437	0.527448518091802
"217713_PM_x_at"	0.142355080434783	0.702192463543562	0.153543836019925
"217714_PM_x_at"	-0.179307772608696	0.323344610369184	0.490334373641963
"217715_PM_x_at"	0.0223927208695652	0.947999001848284	0.0231921199319871
"217716_PM_s_at"	-0.0472405069565217	0.853661267957032	0.0687144228001015
"217717_PM_s_at"	0.0330386830434785	0.896522283537027	0.0474389113478709
"217718_PM_s_at"	0.0702711347826089	0.712075224279691	0.147474124672277
"217719_PM_at"	-0.224330239130435	0.187361798373653	0.727318953719163
"217720_PM_at"	0.00638019956521751	0.983355017704857	0.00728966182719914
"217721_PM_at"	0.00654588869565214	0.988096514509113	0.00520063266787845
"217722_PM_s_at"	-0.160286209565218	0.478740808987464	0.319899550661636
"217723_PM_x_at"	0.0240112130434783	0.949795780638128	0.0223697640545357
"217724_PM_at"	-0.170408589565217	0.625606679953391	0.203698622717695
"217725_PM_x_at"	-0.107671736956522	0.720627653514774	0.142289076187311
"217726_PM_at"	-0.0533425130434782	0.569723083185458	0.244336184094348
"217727_PM_x_at"	-0.0440211160869565	0.852752979755773	0.0691767543723638
"217728_PM_at"	0.0283894652173909	0.886258053488432	0.0524398053268521
"217729_PM_s_at"	-0.208556825652174	0.184460976457788	0.734095496722277
"217730_PM_at"	0.055090664347826	0.707498310754647	0.150274592737681
"217731_PM_s_at"	0.0986026999999997	0.585808816765203	0.232244096219355
"217732_PM_s_at"	0.143896352173913	0.265510089861541	0.575918970296531
"217733_PM_s_at"	0.0945055521739128	0.268979051818533	0.570281541684852
"217734_PM_s_at"	-0.0673442639130436	0.788985868844689	0.1029307751654
"217735_PM_s_at"	0.167060788695652	0.468226476552853	0.329544032126591
"217736_PM_s_at"	0.0807983060869564	0.820905456008663	0.08570685785996
"217737_PM_x_at"	0.159775155652174	0.236712457198127	0.625778886346166
"217738_PM_at"	0.323874012608696	0.630031881178386	0.200637473610661
"217739_PM_s_at"	0.199885937826087	0.733619498610059	0.134529134227053
